country_name,country_ISO,strategy_id,strategy_name,sector_code,sector_name,direct_jobs,indirect_jobs,total_jobs,share_of_total_jobs
Mexico,MEX,Strategy_1006_MEX,AGRC: Improve crop productivity with partial land use reallocation,F,Construction,0.0,0.0001426918977122123,0.0001426918977122123,0.0001589977902361349
Mexico,MEX,Strategy_1006_MEX,AGRC: Improve crop productivity with partial land use reallocation,G,Wholesale and retail trade; repair of motor vehicles,0.0,0.5127947894461613,0.5127947894461613,0.5713936087035844
Mexico,MEX,Strategy_1006_MEX,AGRC: Improve crop productivity with partial land use reallocation,H,Transportation and storage,0.0413427723791209,0.023909862031095894,0.06525263441021681,0.07270927673297671
Mexico,MEX,Strategy_1006_MEX,AGRC: Improve crop productivity with partial land use reallocation,I,Accommodation and food service activities,0.0,0.0036522719669880113,0.0036522719669880113,0.004069629610390808
Mexico,MEX,Strategy_1006_MEX,AGRC: Improve crop productivity with partial land use reallocation,J,Information and communication,0.0,0.0029934589941275525,0.0029934589941275525,0.003335531819674085
Mexico,MEX,Strategy_1006_MEX,AGRC: Improve crop productivity with partial land use reallocation,K,Financial and insurance activities,0.0,0.030982856415626286,0.030982856415626286,0.034523373676222574
Mexico,MEX,Strategy_1006_MEX,AGRC: Improve crop productivity with partial land use reallocation,L,Real estate activities,0.0,0.007740029390224159,0.007740029390224159,0.0086245090936446
Mexico,MEX,Strategy_1006_MEX,AGRC: Improve crop productivity with partial land use reallocation,M,"Professional, scientific and technical activities",0.0,0.0003766421538315208,0.0003766421538315208,0.00041968234447179066
Mexico,MEX,Strategy_1006_MEX,AGRC: Improve crop productivity with partial land use reallocation,N,Administrative and support services,0.0,0.0010006441962979208,0.0010006441962979208,0.001114991240391682
Mexico,MEX,Strategy_1006_MEX,AGRC: Improve crop productivity with partial land use reallocation,O,Public administration and defence; compulsory social security,0.0,0.00016902388514927717,0.00016902388514927717,0.00018833882418511894
Mexico,MEX,Strategy_1006_MEX,AGRC: Improve crop productivity with partial land use reallocation,P,Education,0.0,8.913473866507619e-06,8.913473866507619e-06,9.932047094647024e-06
Mexico,MEX,Strategy_1006_MEX,AGRC: Improve crop productivity with partial land use reallocation,Q,Human health and social work activities,0.0,3.9242075205462885e-05,3.9242075205462885e-05,4.3726401722771525e-05
Mexico,MEX,Strategy_1006_MEX,AGRC: Improve crop productivity with partial land use reallocation,R,"Arts, entertainment and recreation",0.0,8.544111736102221e-06,8.544111736102221e-06,9.520476686845636e-06
Mexico,MEX,Strategy_1006_MEX,AGRC: Improve crop productivity with partial land use reallocation,S,Other service activities,0.0,0.0,0.0,0.0
Mexico,MEX,Strategy_1006_MEX,AGRC: Improve crop productivity with partial land use reallocation,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,A,"Agriculture, forestry and fishing",73.60763379310211,0.02019697526727901,73.62783076836938,0.5952068556594909
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,B,Mining and quarrying,0.0,9.336308473653151,9.336308473653151,0.07547465071397245
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,C,Manufacturing,15.511348575915093,2.050742530225482,17.562091106140574,0.14197181849586826
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,D,"Electricity, gas, steam and air conditioning supply",0.0,0.29709825062031525,0.29709825062031525,0.0024017401263656648
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,E,"Water supply; sewerage, waste management and remediation activities",0.0,0.007202412718945827,0.007202412718945827,5.822425274339795e-05
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,F,Construction,0.0,0.1323640819400932,0.1323640819400932,0.0010700302887052297
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,G,Wholesale and retail trade; repair of motor vehicles,0.0,16.29794875955798,16.29794875955798,0.13175250083618406
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,H,Transportation and storage,0.0,2.576682495887555,2.576682495887555,0.020829882809326808
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,I,Accommodation and food service activities,0.0,0.062424794042854004,0.062424794042854004,0.0005046415871510448
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,J,Information and communication,0.0,0.22413040104992776,0.22413040104992776,0.001811868553975363
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,K,Financial and insurance activities,0.0,1.1840836164393973,1.1840836164393973,0.009572123459619629
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,L,Real estate activities,0.0,3.524079837033936e-05,3.524079837033936e-05,2.8488636117677036e-07
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,M,"Professional, scientific and technical activities",0.0,1.185673232097144,1.185673232097144,0.009584973901191526
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,N,Administrative and support services,0.0,0.5012947574967808,0.5012947574967808,0.00405246322286637
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,O,Public administration and defence; compulsory social security,0.0,0.4816672062786424,0.4816672062786424,0.003893794239644573
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,P,Education,0.0,0.07361111419722517,0.07361111419722517,0.0005950717190183008
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,Q,Human health and social work activities,0.0,0.04299958281571667,0.04299958281571667,0.00034760831896473126
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,R,"Arts, entertainment and recreation",0.0,0.1078015465135436,0.1078015465135436,0.0008714669285506329
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,S,Other service activities,0.0,0.0,0.0,0.0
Uganda,UGA,Strategy_1006_UGA,AGRC: Improve crop productivity with partial land use reallocation,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,A,"Agriculture, forestry and fishing",2.240501962462147,0.004256202743758033,2.244758165205905,0.3204415668257388
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,B,Mining and quarrying,0.0,0.007421014095744313,0.007421014095744313,0.001059357493887576
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,C,Manufacturing,1.5464999069272372,0.12410393596498578,1.6706038428922232,0.23848043912221614
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,D,"Electricity, gas, steam and air conditioning supply",0.0,0.05497918686972192,0.05497918686972192,0.00784833620673021
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,E,"Water supply; sewerage, waste management and remediation activities",0.0,0.008230182320324922,0.008230182320324922,0.0011748671009932606
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,F,Construction,0.0,0.05464377366759177,0.05464377366759177,0.007800455622669716
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,G,Wholesale and retail trade; repair of motor vehicles,0.0,1.6774731484118521,1.6774731484118521,0.2394610396420555
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,H,Transportation and storage,0.0,0.18854307341896842,0.18854307341896842,0.0269147201676278
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,I,Accommodation and food service activities,0.0,0.026339659715381398,0.026339659715381398,0.003760013866829794
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,J,Information and communication,0.0,0.2881685978017194,0.2881685978017194,0.04113636756995109
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,K,Financial and insurance activities,0.0,0.27355950873960877,0.27355950873960877,0.039050904885586574
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,L,Real estate activities,0.0,0.12020670001040941,0.12020670001040941,0.01715963166604804
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,M,"Professional, scientific and technical activities",0.0,0.2551290953778427,0.2551290953778427,0.0364199441761292
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,N,Administrative and support services,0.0,0.06827298736126557,0.06827298736126557,0.0097460400772887
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,O,Public administration and defence; compulsory social security,0.0,0.027716308221755838,0.027716308221755838,0.003956531875401321
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,P,Education,0.0,0.010421061416017134,0.010421061416017134,0.00148761737451102
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,Q,Human health and social work activities,0.0,0.02042003122575679,0.02042003122575679,0.002914980732462024
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,R,"Arts, entertainment and recreation",0.0,0.008316475861294238,0.008316475861294238,0.001187185593873144
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,S,Other service activities,0.0,0.0,0.0,0.0
Bulgaria,BGR,Strategy_1007_BGR,AGRC: Improve rice management,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,A,"Agriculture, forestry and fishing",0.002339930028012645,0.005408108412976803,0.007748038440989448,0.003154445806328097
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,B,Mining and quarrying,0.0,0.09624399411501791,0.09624399411501791,0.03918365479632469
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,C,Manufacturing,1.3744729475002715,0.019162366511144405,1.393635314011416,0.5673883919544223
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,D,"Electricity, gas, steam and air conditioning supply",0.0,0.02186714942373516,0.02186714942373516,0.008902735617718805
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,E,"Water supply; sewerage, waste management and remediation activities",0.0,0.00012060965557390858,0.00012060965557390858,4.910360539966637e-05
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,F,Construction,0.0,0.04389434390425323,0.04389434390425323,0.017870630109136733
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,G,Wholesale and retail trade; repair of motor vehicles,0.0,0.6300774314120537,0.6300774314120537,0.25652236063582523
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,H,Transportation and storage,0.0,0.0375757850932749,0.0375757850932749,0.01529816593060554
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,I,Accommodation and food service activities,0.0,0.08989820023485726,0.08989820023485726,0.0366001024500693
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,J,Information and communication,0.0,0.049608914693499914,0.049608914693499914,0.02019719366433797
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,K,Financial and insurance activities,0.0,0.0146924942485018,0.0146924942485018,0.0059817303721027455
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,L,Real estate activities,0.0,9.776049468752637e-05,9.776049468752637e-05,3.980106511348783e-05
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,M,"Professional, scientific and technical activities",0.0,0.05641418457130623,0.05641418457130623,0.022967811697595385
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,N,Administrative and support services,0.0,0.0038605892042304487,0.0038605892042304487,0.001571755163321711
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,O,Public administration and defence; compulsory social security,0.0,0.0032479402868683806,0.0032479402868683806,0.0013223284441794359
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,P,Education,0.0,0.0022230458101576644,0.0022230458101576644,0.0009050648866207195
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,Q,Human health and social work activities,0.0,0.0020028400921728528,0.0020028400921728528,0.0008154129045200796
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,R,"Arts, entertainment and recreation",0.0,0.003019467971825367,0.003019467971825367,0.0012293108963783348
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,S,Other service activities,0.0,0.0,0.0,0.0
Belize,BLZ,Strategy_1007_BLZ,AGRC: Improve rice management,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,A,"Agriculture, forestry and fishing",12.885319244052335,0.010807688875706224,12.896126932928041,0.6107925061539401
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,B,Mining and quarrying,0.0,1.3642961501582136,1.3642961501582136,0.06461644407078644
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,C,Manufacturing,2.7380808441762077,0.2662103028098092,3.0042911469860165,0.14229066823143088
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,D,"Electricity, gas, steam and air conditioning supply",0.0,0.003597962129187734,0.003597962129187734,0.00017040839605279688
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,E,"Water supply; sewerage, waste management and remediation activities",0.0,0.00017977386857336402,0.00017977386857336402,8.514535588708194e-06
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,F,Construction,0.0,0.031491668241027865,0.031491668241027865,0.0014915233905454905
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,G,Wholesale and retail trade; repair of motor vehicles,0.0,3.2285712978049266,3.2285712978049266,0.1529131315579579
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,H,Transportation and storage,0.0,0.24749460995297126,0.24749460995297126,0.011721957596957742
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,I,Accommodation and food service activities,0.0,0.006332042119396602,0.006332042119396602,0.00029990119477681305
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,J,Information and communication,0.0,0.021658913808307312,0.021658913808307312,0.0010258197918143908
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,K,Financial and insurance activities,0.0,0.14473346373181717,0.14473346373181717,0.006854935245044573
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,L,Real estate activities,0.0,0.0,0.0,0.0
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,M,"Professional, scientific and technical activities",0.0,0.12061919394874465,0.12061919394874465,0.0057128237140803735
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,N,Administrative and support services,0.0,0.01212537247229609,0.01212537247229609,0.0005742876662832432
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,O,Public administration and defence; compulsory social security,0.0,0.024761910388616783,0.024761910388616783,0.0011727853937917596
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,P,Education,0.0,0.003176789581500568,0.003176789581500568,0.00015046062124699508
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,Q,Human health and social work activities,0.0,0.002306844664906706,0.002306844664906706,0.00010925787575714419
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,R,"Arts, entertainment and recreation",0.0,0.0019968247301145707,0.0019968247301145707,9.457456394467462e-05
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,S,Other service activities,0.0,0.0,0.0,0.0
Egypt,EGY,Strategy_1007_EGY,AGRC: Improve rice management,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,A,"Agriculture, forestry and fishing",60.11200781336456,0.005424045534917853,60.11743185889949,0.9484127651268414
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,B,Mining and quarrying,0.0,0.03406219139425722,0.03406219139425722,0.0005373652221593514
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,C,Manufacturing,2.13948021204366,0.6675845704387098,2.80706478248237,0.04428426148496849
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,D,"Electricity, gas, steam and air conditioning supply",0.0,0.019057933830702922,0.019057933830702922,0.00030065801487336207
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,E,"Water supply; sewerage, waste management and remediation activities",0.0,3.114769945339863e-05,3.114769945339863e-05,4.913861895377108e-07
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,F,Construction,0.0,0.0030297262163466636,0.0030297262163466636,4.779696885866314e-05
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,G,Wholesale and retail trade; repair of motor vehicles,0.0,0.1740332732606763,0.1740332732606763,0.002745549382492446
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,H,Transportation and storage,0.0,0.06782604767568835,0.06782604767568835,0.0010700239087841523
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,I,Accommodation and food service activities,0.0,0.01238609053210709,0.01238609053210709,0.00019540299722447456
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,J,Information and communication,0.0,0.026958687416011762,0.026958687416011762,0.00042530032447859697
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,K,Financial and insurance activities,0.0,0.013202437281150729,0.013202437281150729,0.00020828168571170025
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,L,Real estate activities,0.0,0.04964247452918803,0.04964247452918803,0.000783159810393602
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,M,"Professional, scientific and technical activities",0.0,0.033714417396946236,0.033714417396946236,0.0005318787386514885
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,N,Administrative and support services,0.0,0.02597969505231491,0.02597969505231491,0.0004098557383414008
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,O,Public administration and defence; compulsory social security,0.0,0.0011234162901650232,0.0011234162901650232,1.7723018385826505e-05
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,P,Education,0.0,0.0009178102549672792,0.0009178102549672792,1.4479377026921842e-05
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,Q,Human health and social work activities,0.0,0.00038698163131865957,0.00038698163131865957,6.105023246396282e-06
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,R,"Arts, entertainment and recreation",0.0,0.0005642615282483923,0.0005642615282483923,8.90179137253904e-06
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,S,Other service activities,0.0,0.0,0.0,0.0
Libya,LBY,Strategy_1007_LBY,AGRC: Improve rice management,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,A,"Agriculture, forestry and fishing",9.321007263680634,0.05511974605422619,9.37612700973486,0.7392876442789821
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,B,Mining and quarrying,0.0,0.029491268057490194,0.029491268057490194,0.002325323672171379
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,C,Manufacturing,0.9225080094611511,0.33869617510008987,1.2612041845612405,0.09944326368350255
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,D,"Electricity, gas, steam and air conditioning supply",0.0,0.12921926299556638,0.12921926299556638,0.010188663659981705
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,E,"Water supply; sewerage, waste management and remediation activities",0.0,0.0016658493880780526,0.0016658493880780526,0.00013134867611724397
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,F,Construction,0.0,0.006219198620864172,0.006219198620864172,0.0004903705648342945
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,G,Wholesale and retail trade; repair of motor vehicles,0.0,1.227974677610284,1.227974677610284,0.09682318783674636
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,H,Transportation and storage,0.0,0.22499428468159072,0.22499428468159072,0.017740320126400626
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,I,Accommodation and food service activities,0.0,0.04690387614516256,0.04690387614516256,0.0036982707323512387
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,J,Information and communication,0.0,0.0464623514936721,0.0464623514936721,0.0036634574539951992
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,K,Financial and insurance activities,0.0,0.0711125590701385,0.0711125590701385,0.0056070738183291
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,L,Real estate activities,0.0,0.021597703582134753,0.021597703582134753,0.0017029329259825854
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,M,"Professional, scientific and technical activities",0.0,0.07701716498523724,0.07701716498523724,0.006072639418372367
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,N,Administrative and support services,0.0,0.020733905259736722,0.020733905259736722,0.00163482426808634
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,O,Public administration and defence; compulsory social security,0.0,0.0326911107515422,0.0326911107515422,0.002577624453175402
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,P,Education,0.0,0.06987948629719185,0.06987948629719185,0.005509848656533637
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,Q,Human health and social work activities,0.0,0.032223348465372545,0.032223348465372545,0.0025407423932090776
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,R,"Arts, entertainment and recreation",0.0,0.007133526634102391,0.007133526634102391,0.0005624633812288838
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,S,Other service activities,0.0,0.0,0.0,0.0
Morocco,MAR,Strategy_1007_MAR,AGRC: Improve rice management,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,A,"Agriculture, forestry and fishing",0.1369201245705305,0.02348609019565435,0.16040621476618483,0.1563866668459518
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,B,Mining and quarrying,0.0,0.036367388654462346,0.036367388654462346,0.03545607445355417
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,C,Manufacturing,0.05174332112331544,0.05790239104869615,0.10964571217201159,0.10689814908684123
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,D,"Electricity, gas, steam and air conditioning supply",0.0,0.008573932382710096,0.008573932382710096,0.008359082028393236
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,E,"Water supply; sewerage, waste management and remediation activities",0.0,0.0008485297115594584,0.0008485297115594584,0.0008272667832974434
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,F,Construction,0.0,0.00017548274617872785,0.00017548274617872785,0.0001710854021701578
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,G,Wholesale and retail trade; repair of motor vehicles,0.0,0.6030033662284754,0.6030033662284754,0.5878929733415774
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,H,Transportation and storage,0.0,0.05495573284605658,0.05495573284605658,0.05357862160390029
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,I,Accommodation and food service activities,0.0,0.004059544332125324,0.004059544332125324,0.003957818018085227
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,J,Information and communication,0.0,0.0030661983505157466,0.0030661983505157466,0.002989363851174168
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,K,Financial and insurance activities,0.0,0.03595999448233674,0.03595999448233674,0.03505888899060901
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,L,Real estate activities,0.0,0.006537221815111213,0.006537221815111213,0.006373408484129403
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,M,"Professional, scientific and technical activities",0.0,0.0004696148912129822,0.0004696148912129822,0.0004578470207346649
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,N,Administrative and support services,0.0,0.0013713717198141754,0.0013713717198141754,0.001337007126445518
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,O,Public administration and defence; compulsory social security,0.0,0.00021321397071022774,0.00021321397071022774,0.0002078711367447099
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,P,Education,0.0,1.214493141906947e-05,1.214493141906947e-05,1.1840596989770385e-05
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,Q,Human health and social work activities,0.0,2.7176267367183862e-05,2.7176267367183862e-05,2.649526938256906e-05
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,R,"Arts, entertainment and recreation",0.0,9.785162038374694e-06,9.785162038374694e-06,9.539960019376713e-06
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,S,Other service activities,0.0,0.0,0.0,0.0
Mexico,MEX,Strategy_1007_MEX,AGRC: Improve rice management,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0,0.0,0.0,0.0
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,A,"Agriculture, forestry and fishing",83.04572630998324,0.018673829416384156,83.06440013939961,0.8369550191388069
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,B,Mining and quarrying,0.0,3.01422391431026,3.01422391431026,0.03037125206052716
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,C,Manufacturing,5.0001559985799915,0.6686405907292131,5.6687965893092045,0.05711866635931842
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,D,"Electricity, gas, steam and air conditioning supply",0.0,0.09749852013542896,0.09749852013542896,0.0009823928861101522
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,E,"Water supply; sewerage, waste management and remediation activities",0.0,0.002709020824291747,0.002709020824291747,2.729603262092388e-05
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,F,Construction,0.0,0.04339479800216408,0.04339479800216408,0.00043724500425542246
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,G,Wholesale and retail trade; repair of motor vehicles,0.0,5.274554658093038,5.274554658093038,0.05314629356745332
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,H,Transportation and storage,0.0,0.8323833353858274,0.8323833353858274,0.008387075681393161
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,I,Accommodation and food service activities,0.0,0.020002684641790502,0.020002684641790502,0.00020154659853200376
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,J,Information and communication,0.0,0.07415845301210906,0.07415845301210906,0.0007472188970954107
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,K,Financial and insurance activities,0.0,0.38177016660659857,0.38177016660659857,0.0038467075734324413
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,L,Real estate activities,0.0,1.1414489321615304e-05,1.1414489321615304e-05,1.1501213651816658e-07
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,M,"Professional, scientific and technical activities",0.0,0.3831008324670981,0.3831008324670981,0.0038601153325792323
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,N,Administrative and support services,0.0,0.16147142883367738,0.16147142883367738,0.001626982468820099
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,O,Public administration and defence; compulsory social security,0.0,0.15503493007058,0.15503493007058,0.0015621284527023102
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,P,Education,0.0,0.02378525691960743,0.02378525691960743,0.00023965971134400543
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,Q,Human health and social work activities,0.0,0.01396522117640659,0.01396522117640659,0.00014071325305861087
Uganda,UGA,Strategy_1007_UGA,AGRC: Improve rice management,R,"Arts, entertainment and recreation",0.0,0.03469360397408036,0.03469360397408036,0.0003495719698136677
