"","Country","Strategy_id","Strategy","Sector","Direct_Jobs","Indirect_Jobs","Total_Jobs","Total_Jobs_distribution","ssp_sector","ssp_transformation_name"
"7162","MAR",1015,"LNDU: Rehabilitate degraded land","Mining and Quarrying",0,0.0022,0.0022,6e-04,"LNDU"," Rehabilitate degraded land"
"7163","MAR",1015,"LNDU: Rehabilitate degraded land","Other Manufacturing",0,0.0023,0.0023,6e-04,"LNDU"," Rehabilitate degraded land"
"7164","MAR",1015,"LNDU: Rehabilitate degraded land","Others",0,0.0012,0.0012,3e-04,"LNDU"," Rehabilitate degraded land"
"7165","MAR",1015,"LNDU: Rehabilitate degraded land","Petroleum, Chemical and Non-Metallic Mineral Products",0,0.0413,0.0413,0.0113,"LNDU"," Rehabilitate degraded land"
"7166","MAR",1015,"LNDU: Rehabilitate degraded land","Post and Telecommunications",0,0.0112,0.0112,0.0031,"LNDU"," Rehabilitate degraded land"
"7167","MAR",1015,"LNDU: Rehabilitate degraded land","Private Households",0,0,0,0,"LNDU"," Rehabilitate degraded land"
"7168","MAR",1015,"LNDU: Rehabilitate degraded land","Public Administration",0,7e-04,7e-04,2e-04,"LNDU"," Rehabilitate degraded land"
"7169","MAR",1015,"LNDU: Rehabilitate degraded land","Re-export & Re-import",0,0,0,0,"LNDU"," Rehabilitate degraded land"
"7170","MAR",1015,"LNDU: Rehabilitate degraded land","Recycling",0,1e-04,1e-04,0,"LNDU"," Rehabilitate degraded land"
"7171","MAR",1015,"LNDU: Rehabilitate degraded land","Retail Trade",0,0.0114,0.0114,0.0031,"LNDU"," Rehabilitate degraded land"
"7172","MAR",1015,"LNDU: Rehabilitate degraded land","Textiles and Wearing Apparel",0,2e-04,2e-04,1e-04,"LNDU"," Rehabilitate degraded land"
"7173","MAR",1015,"LNDU: Rehabilitate degraded land","Transport",0,0.0321,0.0321,0.0088,"LNDU"," Rehabilitate degraded land"
"7174","MAR",1015,"LNDU: Rehabilitate degraded land","Transport Equipment",0,0.0018,0.0018,5e-04,"LNDU"," Rehabilitate degraded land"
"7175","MAR",1015,"LNDU: Rehabilitate degraded land","Wholesale Trade",0,0.0741,0.0741,0.0202,"LNDU"," Rehabilitate degraded land"
"7176","MAR",1015,"LNDU: Rehabilitate degraded land","Wood and Paper",0,0.0183,0.0183,0.005,"LNDU"," Rehabilitate degraded land"
"7177","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Agriculture",0.519,0.0199,0.5389,0.0823,"LSMM"," Improve manure management for cattle and pigs"
"7178","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Construction",1.2328,0.07,1.3028,0.1989,"LSMM"," Improve manure management for cattle and pigs"
"7179","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Education, Health and Other Services",0,0.0263,0.0263,0.004,"LSMM"," Improve manure management for cattle and pigs"
"7180","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Electrical and Machinery",2.064,0.0434,2.1073,0.3217,"LSMM"," Improve manure management for cattle and pigs"
"7181","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Electricity, Gas and Water",0.5212,0.0668,0.588,0.0898,"LSMM"," Improve manure management for cattle and pigs"
"7182","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Financial Intermediation and Business Activities",0,0.4455,0.4455,0.068,"LSMM"," Improve manure management for cattle and pigs"
"7183","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Fishing",0,9e-04,9e-04,1e-04,"LSMM"," Improve manure management for cattle and pigs"
"7184","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Food & Beverages",0,0.0029,0.0029,4e-04,"LSMM"," Improve manure management for cattle and pigs"
"7185","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Hotels and Restaurants",0,0.0249,0.0249,0.0038,"LSMM"," Improve manure management for cattle and pigs"
"7186","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Maintenance and Repair",0,0.0106,0.0106,0.0016,"LSMM"," Improve manure management for cattle and pigs"
"7187","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Metal Products",0,0.3222,0.3222,0.0492,"LSMM"," Improve manure management for cattle and pigs"
"7188","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Mining and Quarrying",0,0.0299,0.0299,0.0046,"LSMM"," Improve manure management for cattle and pigs"
"7189","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Other Manufacturing",0,0.0308,0.0308,0.0047,"LSMM"," Improve manure management for cattle and pigs"
"7190","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Others",0,0.0062,0.0062,9e-04,"LSMM"," Improve manure management for cattle and pigs"
"7191","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Petroleum, Chemical and Non-Metallic Mineral Products",0,0.1861,0.1861,0.0284,"LSMM"," Improve manure management for cattle and pigs"
"7192","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Post and Telecommunications",0,0.1031,0.1031,0.0157,"LSMM"," Improve manure management for cattle and pigs"
"7193","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Private Households",0,0,0,0,"LSMM"," Improve manure management for cattle and pigs"
"7194","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Public Administration",0,0.0013,0.0013,2e-04,"LSMM"," Improve manure management for cattle and pigs"
"7195","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Re-export & Re-import",0,0,0,0,"LSMM"," Improve manure management for cattle and pigs"
"7196","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Recycling",0,0.0015,0.0015,2e-04,"LSMM"," Improve manure management for cattle and pigs"
"7197","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Retail Trade",0,0.0956,0.0956,0.0146,"LSMM"," Improve manure management for cattle and pigs"
"7198","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Textiles and Wearing Apparel",0,0.0014,0.0014,2e-04,"LSMM"," Improve manure management for cattle and pigs"
"7199","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Transport",0,0.1538,0.1538,0.0235,"LSMM"," Improve manure management for cattle and pigs"
"7200","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Transport Equipment",0,0.0386,0.0386,0.0059,"LSMM"," Improve manure management for cattle and pigs"
"7201","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Wholesale Trade",0,0.4297,0.4297,0.0656,"LSMM"," Improve manure management for cattle and pigs"
"7202","MAR",1016,"LSMM: Improve manure management for cattle and pigs","Wood and Paper",0,0.1017,0.1017,0.0155,"LSMM"," Improve manure management for cattle and pigs"
"7203","MAR",1017,"LSMM: Improve manure management for other animals","Agriculture",0.519,0.0199,0.5389,0.0823,"LSMM"," Improve manure management for other animals"
"7204","MAR",1017,"LSMM: Improve manure management for other animals","Construction",1.2328,0.07,1.3028,0.1989,"LSMM"," Improve manure management for other animals"
"7205","MAR",1017,"LSMM: Improve manure management for other animals","Education, Health and Other Services",0,0.0263,0.0263,0.004,"LSMM"," Improve manure management for other animals"
"7206","MAR",1017,"LSMM: Improve manure management for other animals","Electrical and Machinery",2.064,0.0434,2.1073,0.3217,"LSMM"," Improve manure management for other animals"
"7207","MAR",1017,"LSMM: Improve manure management for other animals","Electricity, Gas and Water",0.5212,0.0668,0.588,0.0898,"LSMM"," Improve manure management for other animals"
"7208","MAR",1017,"LSMM: Improve manure management for other animals","Financial Intermediation and Business Activities",0,0.4455,0.4455,0.068,"LSMM"," Improve manure management for other animals"
"7209","MAR",1017,"LSMM: Improve manure management for other animals","Fishing",0,9e-04,9e-04,1e-04,"LSMM"," Improve manure management for other animals"
"7210","MAR",1017,"LSMM: Improve manure management for other animals","Food & Beverages",0,0.0029,0.0029,4e-04,"LSMM"," Improve manure management for other animals"
"7211","MAR",1017,"LSMM: Improve manure management for other animals","Hotels and Restaurants",0,0.0249,0.0249,0.0038,"LSMM"," Improve manure management for other animals"
"7212","MAR",1017,"LSMM: Improve manure management for other animals","Maintenance and Repair",0,0.0106,0.0106,0.0016,"LSMM"," Improve manure management for other animals"
"7213","MAR",1017,"LSMM: Improve manure management for other animals","Metal Products",0,0.3222,0.3222,0.0492,"LSMM"," Improve manure management for other animals"
"7214","MAR",1017,"LSMM: Improve manure management for other animals","Mining and Quarrying",0,0.0299,0.0299,0.0046,"LSMM"," Improve manure management for other animals"
"7215","MAR",1017,"LSMM: Improve manure management for other animals","Other Manufacturing",0,0.0308,0.0308,0.0047,"LSMM"," Improve manure management for other animals"
"7216","MAR",1017,"LSMM: Improve manure management for other animals","Others",0,0.0062,0.0062,9e-04,"LSMM"," Improve manure management for other animals"
"7217","MAR",1017,"LSMM: Improve manure management for other animals","Petroleum, Chemical and Non-Metallic Mineral Products",0,0.1861,0.1861,0.0284,"LSMM"," Improve manure management for other animals"
"7218","MAR",1017,"LSMM: Improve manure management for other animals","Post and Telecommunications",0,0.1031,0.1031,0.0157,"LSMM"," Improve manure management for other animals"
"7219","MAR",1017,"LSMM: Improve manure management for other animals","Private Households",0,0,0,0,"LSMM"," Improve manure management for other animals"
"7220","MAR",1017,"LSMM: Improve manure management for other animals","Public Administration",0,0.0013,0.0013,2e-04,"LSMM"," Improve manure management for other animals"
"7221","MAR",1017,"LSMM: Improve manure management for other animals","Re-export & Re-import",0,0,0,0,"LSMM"," Improve manure management for other animals"
"7222","MAR",1017,"LSMM: Improve manure management for other animals","Recycling",0,0.0015,0.0015,2e-04,"LSMM"," Improve manure management for other animals"
"7223","MAR",1017,"LSMM: Improve manure management for other animals","Retail Trade",0,0.0956,0.0956,0.0146,"LSMM"," Improve manure management for other animals"
"7224","MAR",1017,"LSMM: Improve manure management for other animals","Textiles and Wearing Apparel",0,0.0014,0.0014,2e-04,"LSMM"," Improve manure management for other animals"
"7225","MAR",1017,"LSMM: Improve manure management for other animals","Transport",0,0.1538,0.1538,0.0235,"LSMM"," Improve manure management for other animals"
"7226","MAR",1017,"LSMM: Improve manure management for other animals","Transport Equipment",0,0.0386,0.0386,0.0059,"LSMM"," Improve manure management for other animals"
"7227","MAR",1017,"LSMM: Improve manure management for other animals","Wholesale Trade",0,0.4297,0.4297,0.0656,"LSMM"," Improve manure management for other animals"
"7228","MAR",1017,"LSMM: Improve manure management for other animals","Wood and Paper",0,0.1017,0.1017,0.0155,"LSMM"," Improve manure management for other animals"
"7229","MAR",1018,"LSMM: Improve manure management for poultry","Agriculture",0.519,0.0199,0.5389,0.0823,"LSMM"," Improve manure management for poultry"
"7230","MAR",1018,"LSMM: Improve manure management for poultry","Construction",1.2328,0.07,1.3028,0.1989,"LSMM"," Improve manure management for poultry"
"7231","MAR",1018,"LSMM: Improve manure management for poultry","Education, Health and Other Services",0,0.0263,0.0263,0.004,"LSMM"," Improve manure management for poultry"
"7232","MAR",1018,"LSMM: Improve manure management for poultry","Electrical and Machinery",2.064,0.0434,2.1073,0.3217,"LSMM"," Improve manure management for poultry"
"7233","MAR",1018,"LSMM: Improve manure management for poultry","Electricity, Gas and Water",0.5212,0.0668,0.588,0.0898,"LSMM"," Improve manure management for poultry"
"7234","MAR",1018,"LSMM: Improve manure management for poultry","Financial Intermediation and Business Activities",0,0.4455,0.4455,0.068,"LSMM"," Improve manure management for poultry"
"7235","MAR",1018,"LSMM: Improve manure management for poultry","Fishing",0,9e-04,9e-04,1e-04,"LSMM"," Improve manure management for poultry"
"7236","MAR",1018,"LSMM: Improve manure management for poultry","Food & Beverages",0,0.0029,0.0029,4e-04,"LSMM"," Improve manure management for poultry"
"7237","MAR",1018,"LSMM: Improve manure management for poultry","Hotels and Restaurants",0,0.0249,0.0249,0.0038,"LSMM"," Improve manure management for poultry"
"7238","MAR",1018,"LSMM: Improve manure management for poultry","Maintenance and Repair",0,0.0106,0.0106,0.0016,"LSMM"," Improve manure management for poultry"
"7239","MAR",1018,"LSMM: Improve manure management for poultry","Metal Products",0,0.3222,0.3222,0.0492,"LSMM"," Improve manure management for poultry"
"7240","MAR",1018,"LSMM: Improve manure management for poultry","Mining and Quarrying",0,0.0299,0.0299,0.0046,"LSMM"," Improve manure management for poultry"
"7241","MAR",1018,"LSMM: Improve manure management for poultry","Other Manufacturing",0,0.0308,0.0308,0.0047,"LSMM"," Improve manure management for poultry"
"7242","MAR",1018,"LSMM: Improve manure management for poultry","Others",0,0.0062,0.0062,9e-04,"LSMM"," Improve manure management for poultry"
"7243","MAR",1018,"LSMM: Improve manure management for poultry","Petroleum, Chemical and Non-Metallic Mineral Products",0,0.1861,0.1861,0.0284,"LSMM"," Improve manure management for poultry"
"7244","MAR",1018,"LSMM: Improve manure management for poultry","Post and Telecommunications",0,0.1031,0.1031,0.0157,"LSMM"," Improve manure management for poultry"
"7245","MAR",1018,"LSMM: Improve manure management for poultry","Private Households",0,0,0,0,"LSMM"," Improve manure management for poultry"
"7246","MAR",1018,"LSMM: Improve manure management for poultry","Public Administration",0,0.0013,0.0013,2e-04,"LSMM"," Improve manure management for poultry"
"7247","MAR",1018,"LSMM: Improve manure management for poultry","Re-export & Re-import",0,0,0,0,"LSMM"," Improve manure management for poultry"
"7248","MAR",1018,"LSMM: Improve manure management for poultry","Recycling",0,0.0015,0.0015,2e-04,"LSMM"," Improve manure management for poultry"
"7249","MAR",1018,"LSMM: Improve manure management for poultry","Retail Trade",0,0.0956,0.0956,0.0146,"LSMM"," Improve manure management for poultry"
"7250","MAR",1018,"LSMM: Improve manure management for poultry","Textiles and Wearing Apparel",0,0.0014,0.0014,2e-04,"LSMM"," Improve manure management for poultry"
"7251","MAR",1018,"LSMM: Improve manure management for poultry","Transport",0,0.1538,0.1538,0.0235,"LSMM"," Improve manure management for poultry"
"7252","MAR",1018,"LSMM: Improve manure management for poultry","Transport Equipment",0,0.0386,0.0386,0.0059,"LSMM"," Improve manure management for poultry"
"7253","MAR",1018,"LSMM: Improve manure management for poultry","Wholesale Trade",0,0.4297,0.4297,0.0656,"LSMM"," Improve manure management for poultry"
"7254","MAR",1018,"LSMM: Improve manure management for poultry","Wood and Paper",0,0.1017,0.1017,0.0155,"LSMM"," Improve manure management for poultry"
"7255","MAR",1019,"LSMM: Increase biogas capture at anaerobic decomposition facilities","Agriculture",0.519,0.0199,0.5389,0.0823,"LSMM"," Increase biogas capture at anaerobic decomposition facilities"
"7256","MAR",1019,"LSMM: Increase biogas capture at anaerobic decomposition facilities","Construction",1.2328,0.07,1.3028,0.1989,"LSMM"," Increase biogas capture at anaerobic decomposition facilities"
"7257","MAR",1019,"LSMM: Increase biogas capture at anaerobic decomposition facilities","Education, Health and Other Services",0,0.0263,0.0263,0.004,"LSMM"," Increase biogas capture at anaerobic decomposition facilities"
"7258","MAR",1019,"LSMM: Increase biogas capture at anaerobic decomposition facilities","Electrical and Machinery",2.064,0.0434,2.1073,0.3217,"LSMM"," Increase biogas capture at anaerobic decomposition facilities"
"7259","MAR",1019,"LSMM: Increase biogas capture at anaerobic decomposition facilities","Electricity, Gas and Water",0.5212,0.0668,0.588,0.0898,"LSMM"," Increase biogas capture at anaerobic decomposition facilities"
"7260","MAR",1019,"LSMM: Increase biogas capture at anaerobic decomposition facilities","Financial Intermediation and Business Activities",0,0.4455,0.4455,0.068,"LSMM"," Increase biogas capture at anaerobic decomposition facilities"
"7261","MAR",1019,"LSMM: Increase biogas capture at anaerobic decomposition facilities","Fishing",0,9e-04,9e-04,1e-04,"LSMM"," Increase biogas capture at anaerobic decomposition facilities"
"7262","MAR",1019,"LSMM: Increase biogas capture at anaerobic decomposition facilities","Food & Beverages",0,0.0029,0.0029,4e-04,"LSMM"," Increase biogas capture at anaerobic decomposition facilities"
"7263","MAR",1019,"LSMM: Increase biogas capture at anaerobic decomposition facilities","Hotels and Restaurants",0,0.0249,0.0249,0.0038,"LSMM"," Increase biogas capture at anaerobic decomposition facilities"
"7264","MAR",1019,"LSMM: Increase biogas capture at anaerobic decomposition facilities","Maintenance and Repair",0,0.0106,0.0106,0.0016,"LSMM"," Increase biogas capture at anaerobic decomposition facilities"
"7265","MAR",1019,"LSMM: Increase biogas capture at anaerobic decomposition facilities","Metal Products",0,0.3222,0.3222,0.0492,"LSMM"," Increase biogas capture at anaerobic decomposition facilities"
