sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,maximum_magnitude,strategy_PFLO_BAU,strategy_PFLO_LEDS,year
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0,2025
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.004,2026
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.008,2027
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.012,2028
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.016,2029
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.020000000000000004,2030
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.024,2031
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.028000000000000004,2032
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.032,2033
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.036,2034
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.04,2035
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.044000000000000004,2036
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.048,2037
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.052000000000000005,2038
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.056,2039
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.06,2040
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.064,2041
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.068,2042
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.072,2043
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.076,2044
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.08,2045
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.084,2046
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.088,2047
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.092,2048
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.096,2049
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0.1,2050
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0,2015
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0,2016
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0,2017
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0,2018
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0,2019
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0,2020
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0,2021
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0,2022
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0,2023
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0,2024
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0,2025
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.004,2026
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.008,2027
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.012,2028
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.016,2029
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.020000000000000004,2030
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.024,2031
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.028000000000000004,2032
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.032,2033
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.036,2034
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.04,2035
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.044000000000000004,2036
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.048,2037
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.052000000000000005,2038
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.056,2039
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.06,2040
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.064,2041
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.068,2042
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.072,2043
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.076,2044
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.08,2045
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.084,2046
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.088,2047
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.092,2048
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.096,2049
0,0,TFR:IPPU:DEC_OTHER_FCS,0,0,0,0,0,0.1,2050
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0,2015
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0,2016
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0,2017
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0,2018
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0,2019
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0,2020
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0,2021
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0,2022
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0,2023
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0,2024
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0,2025
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.004,2026
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.008,2027
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.012,2028
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.016,2029
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.020000000000000004,2030
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.024,2031
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.028000000000000004,2032
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.032,2033
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.036,2034
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.04,2035
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.044000000000000004,2036
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.048,2037
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.052000000000000005,2038
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.056,2039
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.06,2040
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.064,2041
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.068,2042
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.072,2043
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.076,2044
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.08,2045
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.084,2046
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.088,2047
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.092,2048
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.096,2049
0,0,TFR:IPPU:DEC_PFCS,0,0,0,0,0,0.1,2050
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2015
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2016
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2017
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2018
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2019
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2020
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2021
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2022
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2023
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2024
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2025
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2026
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2027
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2028
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2029
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2030
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2031
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2032
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2033
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2034
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2035
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2036
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2037
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2038
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2039
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2040
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2041
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2042
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2043
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2044
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2045
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2046
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2047
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2048
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2049
0,0,TFR:LNDU:BOUND_CLASSES,0,0,0,0,0,0,2050
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0,2015
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0,2016
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0,2017
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0,2018
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0,2019
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0,2020
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0,2021
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0,2022
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0,2023
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0,2024
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0,2025
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.0399996,2026
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.0799992,2027
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.1199988,2028
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.1599984,2029
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.199998,2030
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.2399976,2031
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.27999720000000006,2032
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.3199968,2033
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.3599964,2034
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.399996,2035
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.43999560000000004,2036
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.4799952,2037
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.5199948000000001,2038
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.5599944000000001,2039
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.599994,2040
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.6399936,2041
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.6799932000000001,2042
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.7199928,2043
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.7599924,2044
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.799992,2045
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.8399916000000001,2046
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.8799912000000001,2047
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.9199908000000001,2048
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.9599904,2049
0,0,TFR:LNDU:DEC_DEFORESTATION,0,0,0,0,0,0.99999,2050
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0,2015
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0,2016
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0,2017
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0,2018
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0,2019
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0,2020
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0,2021
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0,2022
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0,2023
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0,2024
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0,2025
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.038,2026
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.076,2027
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.11399999999999999,2028
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.152,2029
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.19,2030
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.22799999999999998,2031
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.266,2032
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.304,2033
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.34199999999999997,2034
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.38,2035
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.418,2036
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.45599999999999996,2037
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.494,2038
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.532,2039
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.57,2040
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.608,2041
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.646,2042
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.6839999999999999,2043
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.722,2044
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.76,2045
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.7979999999999999,2046
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.836,2047
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.874,2048
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.9119999999999999,2049
0,0,TFR:LNDU:DEC_SOC_LOSS_PASTURES,0,0,0,0,0,0.95,2050
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0,2015
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0,2016
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0,2017
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0,2018
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0,2019
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0,2020
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.013333333333333334,2021
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.026666667,2022
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.04,2023
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.053333333,2024
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.066666667,2025
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.08,2026
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.093333333,2027
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.10666666666666667,2028
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.12,2029
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.13333333333333333,2030
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.14666666666666667,2031
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.16000000000000003,2032
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.17333333333333334,2033
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.18666666666666668,2034
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.2,2035
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.21333333333333335,2036
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.22666666666666668,2037
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.24,2038
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.25333333333333335,2039
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.26666666666666666,2040
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.27999999999999997,2041
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.29333333333333333,2042
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.3066666666666667,2043
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.32000000000000006,2044
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.33333333333333337,2045
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.3466666666666667,2046
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.36000000000000004,2047
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.37333333333333335,2048
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.3866666666666667,2049
0,0,TFR:LNDU:INC_REFORESTATION,0,0,0,0,0,0.4,2050
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0,2015
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0,2016
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0,2017
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0,2018
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0,2019
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0,2020
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0,2021
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0,2022
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0,2023
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0,2024
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0,2025
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.004,2026
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.008,2027
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.012,2028
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.016,2029
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.020000000000000004,2030
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.024,2031
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.028000000000000004,2032
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.032,2033
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.036,2034
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.04,2035
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.044000000000000004,2036
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.048,2037
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.052000000000000005,2038
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.056,2039
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.06,2040
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.064,2041
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.068,2042
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.072,2043
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.076,2044
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.08,2045
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.084,2046
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.088,2047
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.092,2048
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.096,2049
0,0,TFR:LNDU:INC_SILVOPASTURE,0,0,0,0,0,0.1,2050
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0,2015
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0,2016
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0,2017
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0,2018
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0,2019
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0,2020
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0,2021
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0,2022
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0,2023
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0,2024
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0,2025
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.02,2026
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.04,2027
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.06,2028
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.08,2029
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.1,2030
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.12,2031
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.14,2032
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.16,2033
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.18,2034
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.2,2035
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.22,2036
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.24,2037
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.26,2038
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.28,2039
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.3,2040
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.32,2041
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.34,2042
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.36,2043
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.38,2044
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.4,2045
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.42,2046
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.44,2047
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.46,2048
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.48,2049
0,0,TFR:LNDU:PLUR,0,0,0,0,0,0.5,2050
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0,2015
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0,2016
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0,2017
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0,2018
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0,2019
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0,2020
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0,2021
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0,2022
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0,2023
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0,2024
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0,2025
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0.036000000000000004,2026
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0.072,2027
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0.108,2028
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0.14400000000000002,2029
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0.18000000000000002,2030
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0.216,2031
0,0,TFR:LSMM:INC_CAPTURE_BIOGAS,0,0,0,0,0,0.25200000000000006,2032
