strategy,main_country,country,investment_kUSD,demand_kUSD,output_kUSD,jobs,jobs_per_M_investment,jobs_per_M_output
Strategy_1010_BGR,BGR,MAR,0.0,1.0586130359185015e-05,3.2362439066748836,0.06244563284392492,0.0,19.295712759822667
Strategy_1010_BGR,BGR,MEX,0.0,0.19270207699298375,2.5563283521440843,0.03106126701801444,0.0,12.15073446725349
Strategy_1010_BGR,BGR,UGA,0.0,3.309190926048715,3.396022170760628,7.49598146049573,0.0,2207.282839621983
Strategy_1010_BLZ,BLZ,ROW,0.0,324.74826420490854,694.0067167829426,26.14296456983232,0.0,37.66961318619167
Strategy_1010_BLZ,BLZ,BGR,0.0,0.0,0.19693502039410443,0.003500759639919232,0.0,17.776216911108783
Strategy_1010_BLZ,BLZ,BLZ,999.9999999999995,48.350350973193976,125.32039222981038,0.7324430244587338,0.7324430244587341,5.844563773113576
Strategy_1010_BLZ,BLZ,EGY,0.0,0.0,0.19803999458087454,0.011501092895336035,0.0,58.07459710184591
Strategy_1010_BLZ,BLZ,LBY,0.0,0.0,0.18311840191464496,0.0012640945211042478,0.0,6.9031539587892805
Strategy_1010_BLZ,BLZ,MAR,0.0,0.0,0.30584121521366586,0.011539426208800087,0.0,37.730121496994606
Strategy_1010_BLZ,BLZ,MEX,0.0,55.47281339332588,108.38971113639874,1.030914753603004,0.0,9.511186465897028
Strategy_1010_BLZ,BLZ,UGA,0.0,0.0,0.03793157502514015,0.021698178831204687,0.0,572.0347445847859
Strategy_1010_EGY,EGY,ROW,0.0,509.53574711128067,1123.5435903747943,46.08230306626639,0.0,41.0151448159605
Strategy_1010_EGY,EGY,BGR,0.0,0.010852749900920859,0.4101645439560334,0.007389154763756184,0.0,18.015098751559197
Strategy_1010_EGY,EGY,BLZ,0.0,0.0,0.02599613266566151,0.0003953817110571441,0.0,15.209251166016967
Strategy_1010_EGY,EGY,EGY,999.9999999999995,464.0174575061832,694.5203061621337,37.683632420953046,37.68363242095306,54.258503439863304
Strategy_1010_EGY,EGY,LBY,0.0,8.25682755209256,9.123627366450213,1.5059680709378622,0.0,165.0624264287329
Strategy_1010_EGY,EGY,MAR,0.0,17.55659129474982,19.840997074087596,5.726547480243692,0.0,288.6219608248711
Strategy_1010_EGY,EGY,MEX,0.0,0.5181843212800052,2.350152119389111,0.03298170064932133,0.0,14.03385779891323
Strategy_1010_EGY,EGY,UGA,0.0,0.10433946451245867,0.16430890299858436,0.2677600335400389,0.0,1629.613664588497
Strategy_1010_LBY,LBY,ROW,0.0,594.7153769120471,1180.9730477394487,41.933878418907746,0.0,35.50790468857455
Strategy_1010_LBY,LBY,BGR,0.0,0.42673391395547267,1.0265168832056404,0.0238767019989646,0.0,23.259921380349493
Strategy_1010_LBY,LBY,BLZ,0.0,0.0,0.023795959959395086,0.0003649360567294929,0.0,15.336051050355268
Strategy_1010_LBY,LBY,EGY,0.0,28.775800295006196,32.66433944533403,17.31925916217444,0.0,530.2191765169287
Strategy_1010_LBY,LBY,LBY,999.9999999999995,211.93414145335248,212.7113780360089,136.4799612942375,136.47996129423757,641.6204086230567
Strategy_1010_LBY,LBY,MAR,0.0,8.171984641008585,9.700111010788872,2.9836737753951734,0.0,307.59171437075366
Strategy_1010_LBY,LBY,MEX,0.0,13.066979410163585,21.441893071709373,0.6042451485005622,0.0,28.180587715821076
Strategy_1010_LBY,LBY,UGA,0.0,0.051840517323298065,0.10595547659021218,0.1479366136789559,0.0,1396.2148860988827
Strategy_1010_MAR,MAR,ROW,0.0,482.018731827565,1076.8135408487485,46.9699012660041,0.0,43.619344932254705
Strategy_1010_MAR,MAR,BGR,0.0,0.6265576319670431,1.4802695723370705,0.0397560269423315,0.0,26.857288486693758
Strategy_1010_MAR,MAR,BLZ,0.0,0.0,0.020063998426303426,0.00036133716521959597,0.0,18.00923014157993
Strategy_1010_MAR,MAR,EGY,0.0,14.174230609246147,20.176380419418777,5.073308042647332,0.0,251.44787802298382
Strategy_1010_MAR,MAR,LBY,0.0,0.24816709639127996,1.137583490200566,0.045244295650113044,0.0,39.772285761756336
Strategy_1010_MAR,MAR,MAR,999.9999999999995,453.23796164837375,599.5256144826975,24.946622551232746,24.946622551232757,41.61060336472532
Strategy_1010_MAR,MAR,MEX,0.0,0.19618669390745014,1.8213499520011545,0.027614891943141602,0.0,15.161771582007376
Strategy_1010_MAR,MAR,UGA,0.0,1.8791168735013837,1.9391032968405542,4.281246497126893,0.0,2207.848598938732
Strategy_1010_MEX,MEX,ROW,0.0,790.7580929396727,1572.0563700744792,55.138301226126366,0.0,35.07399752053044
Strategy_1010_MEX,MEX,BGR,0.0,1.2534289621860626,2.4565697999933307,0.07324988292202221,0.0,29.817953034438947
Strategy_1010_MEX,MEX,BLZ,0.0,0.017504014152559203,0.04289996251331687,0.0005970690283998419,0.0,13.917705131199163
Strategy_1010_MEX,MEX,EGY,0.0,0.41395307503653034,0.9064019792809057,0.23609849362446594,0.0,260.4787930977101
Strategy_1010_MEX,MEX,LBY,0.0,1.0739567035408197e-05,0.4898920535471767,0.003360666814827021,0.0,6.860014957363231
Strategy_1010_MEX,MEX,MAR,0.0,0.022001158995810094,0.7762136680727965,0.027326233632445837,0.0,35.204525192518346
Strategy_1010_MEX,MEX,MEX,999.9999999999995,159.9159614913413,275.4695849478344,1.5546379535354196,1.5546379535354202,5.643592027881484
Strategy_1010_MEX,MEX,UGA,0.0,0.0,0.06957047810315142,0.03542024707959102,0.0,509.12755015243374
Strategy_1010_UGA,UGA,ROW,0.0,489.09225697420203,978.0961094317007,43.49705538707507,0.0,44.47114651375926
Strategy_1010_UGA,UGA,BGR,0.0,0.0,0.2639695199381995,0.004729550344733036,0.0,17.917032034002705
Strategy_1010_UGA,UGA,BLZ,0.0,0.0,0.02562681060980737,0.000371213896354986,0.0,14.485372448685542
Strategy_1010_UGA,UGA,EGY,0.0,20.97135874399803,27.857614316222556,5.575343672221249,0.0,200.13715492408525
Strategy_1010_UGA,UGA,LBY,0.0,0.0,0.2334284601916347,0.0015866435383529004,0.0,6.797129780363262
Strategy_1010_UGA,UGA,MAR,0.0,0.0,0.4139156450863951,0.016862826937344456,0.0,40.73976699727004
Strategy_1010_UGA,UGA,MEX,0.0,0.0,1.2072507588314205,0.013041503917081077,0.0,10.80264710680723
